,Disease,Disease Name,Gene
1932,C0014556,"Epilepsy, Temporal Lobe",7442
1933,C0014556,"Epilepsy, Temporal Lobe",9353
1934,C0025261,Memory Disorders,10280
1935,C0025261,Memory Disorders,11255
1936,C0025261,Memory Disorders,1128
1937,C0025261,Memory Disorders,1139
1938,C0025261,Memory Disorders,1813
1939,C0025261,Memory Disorders,2558
1940,C0025261,Memory Disorders,28964
1941,C0025261,Memory Disorders,2925
1942,C0025261,Memory Disorders,3115
1943,C0025261,Memory Disorders,3350
1944,C0025261,Memory Disorders,3362
1945,C0025261,Memory Disorders,3363
1946,C0025261,Memory Disorders,3481
1947,C0025261,Memory Disorders,351
1948,C0025261,Memory Disorders,3553
1949,C0025261,Memory Disorders,3630
1950,C0025261,Memory Disorders,4012
1951,C0025261,Memory Disorders,4137
1952,C0025261,Memory Disorders,4192
1953,C0025261,Memory Disorders,4282
1954,C0025261,Memory Disorders,43
1955,C0025261,Memory Disorders,4835
1956,C0025261,Memory Disorders,4852
1957,C0025261,Memory Disorders,5071
1958,C0025261,Memory Disorders,5368
1959,C0025261,Memory Disorders,551
1960,C0025261,Memory Disorders,5663
1961,C0025261,Memory Disorders,57030
1962,C0025261,Memory Disorders,57084
1963,C0025261,Memory Disorders,596
1964,C0025261,Memory Disorders,5966
1965,C0025261,Memory Disorders,6531
1966,C0025261,Memory Disorders,6532
1967,C0025261,Memory Disorders,6774
1968,C0025261,Memory Disorders,6855
1969,C0025261,Memory Disorders,7422
1970,C0025261,Memory Disorders,9495
1971,C0007370,Catalepsy,1268
1972,C0007370,Catalepsy,134
1973,C0007370,Catalepsy,1812
1974,C0007370,Catalepsy,1813
1975,C0007370,Catalepsy,183
1976,C0007370,Catalepsy,2534
1977,C0007370,Catalepsy,2641
1978,C0007370,Catalepsy,4922
1979,C0007370,Catalepsy,5443
1980,C0007370,Catalepsy,5617
1981,C0007370,Catalepsy,7054
1982,C0007370,Catalepsy,7200
1983,C0007370,Catalepsy,796
1984,C0007370,Catalepsy,84152
1985,C0007370,Catalepsy,885
1986,C1333990,Hereditary Nonpolyposis Colorectal Cancer,27030
1987,C1333990,Hereditary Nonpolyposis Colorectal Cancer,2956
1988,C1333990,Hereditary Nonpolyposis Colorectal Cancer,3845
1989,C1333990,Hereditary Nonpolyposis Colorectal Cancer,4072
1990,C1333990,Hereditary Nonpolyposis Colorectal Cancer,4292
1991,C1333990,Hereditary Nonpolyposis Colorectal Cancer,4436
1992,C1333990,Hereditary Nonpolyposis Colorectal Cancer,5290
1993,C1333990,Hereditary Nonpolyposis Colorectal Cancer,5378
1994,C1333990,Hereditary Nonpolyposis Colorectal Cancer,5395
1995,C1333990,Hereditary Nonpolyposis Colorectal Cancer,6224
1996,C1333990,Hereditary Nonpolyposis Colorectal Cancer,657
1997,C1333990,Hereditary Nonpolyposis Colorectal Cancer,7048
1998,C1333990,Hereditary Nonpolyposis Colorectal Cancer,9209
1999,C0023487,Acute Promyelocytic Leukemia,1050
2000,C0023487,Acute Promyelocytic Leukemia,1053
2001,C0023487,Acute Promyelocytic Leukemia,1668
2002,C0023487,Acute Promyelocytic Leukemia,207
2003,C0023487,Acute Promyelocytic Leukemia,2152
2004,C0023487,Acute Promyelocytic Leukemia,2322
2005,C0023487,Acute Promyelocytic Leukemia,2735
2006,C0023487,Acute Promyelocytic Leukemia,2736
2007,C0023487,Acute Promyelocytic Leukemia,3458
2008,C0023487,Acute Promyelocytic Leukemia,3605
2009,C0023487,Acute Promyelocytic Leukemia,366
2010,C0023487,Acute Promyelocytic Leukemia,3683
2011,C0023487,Acute Promyelocytic Leukemia,3684
2012,C0023487,Acute Promyelocytic Leukemia,3687
2013,C0023487,Acute Promyelocytic Leukemia,3689
2014,C0023487,Acute Promyelocytic Leukemia,406948
2015,C0023487,Acute Promyelocytic Leukemia,406950
2016,C0023487,Acute Promyelocytic Leukemia,4869
2017,C0023487,Acute Promyelocytic Leukemia,4926
2018,C0023487,Acute Promyelocytic Leukemia,5371
2019,C0023487,Acute Promyelocytic Leukemia,5573
2020,C0023487,Acute Promyelocytic Leukemia,5909
2021,C0023487,Acute Promyelocytic Leukemia,5914
2022,C0023487,Acute Promyelocytic Leukemia,64859
2023,C0023487,Acute Promyelocytic Leukemia,6608
2024,C0023487,Acute Promyelocytic Leukemia,6777
2025,C0023487,Acute Promyelocytic Leukemia,7056
2026,C0023487,Acute Promyelocytic Leukemia,7704
2027,C0023487,Acute Promyelocytic Leukemia,79718
2028,C0023487,Acute Promyelocytic Leukemia,81608
2029,C0023487,Acute Promyelocytic Leukemia,960
2030,C0023485,Precursor B-Cell Lymphoblastic Leukemia-Lymphoma,10320
2031,C0023485,Precursor B-Cell Lymphoblastic Leukemia-Lymphoma,1490
2032,C0023485,Precursor B-Cell Lymphoblastic Leukemia-Lymphoma,2120
2033,C0023485,Precursor B-Cell Lymphoblastic Leukemia-Lymphoma,23269
2034,C0023485,Precursor B-Cell Lymphoblastic Leukemia-Lymphoma,2625
2035,C0023485,Precursor B-Cell Lymphoblastic Leukemia-Lymphoma,5079
2036,C0023485,Precursor B-Cell Lymphoblastic Leukemia-Lymphoma,55729
2037,C0023485,Precursor B-Cell Lymphoblastic Leukemia-Lymphoma,64109
2038,C0023485,Precursor B-Cell Lymphoblastic Leukemia-Lymphoma,6774
2039,C0023485,Precursor B-Cell Lymphoblastic Leukemia-Lymphoma,6929
2040,C0023485,Precursor B-Cell Lymphoblastic Leukemia-Lymphoma,861
2041,C0018099,Gout,126133
2042,C0018099,Gout,2263
2043,C0018099,Gout,22900
2044,C0018099,Gout,254263
2045,C0018099,Gout,2646
2046,C0018099,Gout,3553
2047,C0018099,Gout,4296
2048,C0018099,Gout,56606
2049,C0018099,Gout,929
2050,C0018099,Gout,9429
2051,C1956346,Coronary Artery Disease,10
2052,C1956346,Coronary Artery Disease,100048912
2053,C1956346,Coronary Artery Disease,10019
2054,C1956346,Coronary Artery Disease,10221
2055,C1956346,Coronary Artery Disease,1030
2056,C1956346,Coronary Artery Disease,11173
2057,C1956346,Coronary Artery Disease,116519
2058,C1956346,Coronary Artery Disease,1401
2059,C1956346,Coronary Artery Disease,1636
2060,C1956346,Coronary Artery Disease,1952
2061,C1956346,Coronary Artery Disease,2056
2062,C1956346,Coronary Artery Disease,2099
2063,C1956346,Coronary Artery Disease,2100
2064,C1956346,Coronary Artery Disease,221692
2065,C1956346,Coronary Artery Disease,22808
2066,C1956346,Coronary Artery Disease,23293
2067,C1956346,Coronary Artery Disease,23294
2068,C1956346,Coronary Artery Disease,23564
2069,C1956346,Coronary Artery Disease,255738
2070,C1956346,Coronary Artery Disease,2784
2071,C1956346,Coronary Artery Disease,28
2072,C1956346,Coronary Artery Disease,283450
2073,C1956346,Coronary Artery Disease,2982
2074,C1956346,Coronary Artery Disease,3162
2075,C1956346,Coronary Artery Disease,325
2076,C1956346,Coronary Artery Disease,345
2077,C1956346,Coronary Artery Disease,3654
2078,C1956346,Coronary Artery Disease,3667
2079,C1956346,Coronary Artery Disease,375056
2080,C1956346,Coronary Artery Disease,3949
2081,C1956346,Coronary Artery Disease,3988
2082,C1956346,Coronary Artery Disease,4018
2083,C1956346,Coronary Artery Disease,4023
2084,C1956346,Coronary Artery Disease,4049
2085,C1956346,Coronary Artery Disease,406938
2086,C1956346,Coronary Artery Disease,4314
2087,C1956346,Coronary Artery Disease,4846
2088,C1956346,Coronary Artery Disease,4879
2089,C1956346,Coronary Artery Disease,490
2090,C1956346,Coronary Artery Disease,5069
2091,C1956346,Coronary Artery Disease,51530
2092,C1956346,Coronary Artery Disease,5444
2093,C1956346,Coronary Artery Disease,54805
2094,C1956346,Coronary Artery Disease,55759
2095,C1956346,Coronary Artery Disease,5743
2096,C1956346,Coronary Artery Disease,574447
2097,C1956346,Coronary Artery Disease,57608
2098,C1956346,Coronary Artery Disease,6272
2099,C1956346,Coronary Artery Disease,6347
2100,C1956346,Coronary Artery Disease,6387
2101,C1956346,Coronary Artery Disease,64240
2102,C1956346,Coronary Artery Disease,64241
2103,C1956346,Coronary Artery Disease,64968
2104,C1956346,Coronary Artery Disease,6581
2105,C1956346,Coronary Artery Disease,6597
2106,C1956346,Coronary Artery Disease,6943
2107,C1956346,Coronary Artery Disease,7015
2108,C1956346,Coronary Artery Disease,7099
2109,C1956346,Coronary Artery Disease,7189
2110,C1956346,Coronary Artery Disease,7422
2111,C1956346,Coronary Artery Disease,80310
2112,C1956346,Coronary Artery Disease,84439
2113,C1956346,Coronary Artery Disease,84830
2114,C1956346,Coronary Artery Disease,8613
2115,C1956346,Coronary Artery Disease,9365
2116,C1956346,Coronary Artery Disease,9518
2117,C1956346,Coronary Artery Disease,959
2118,C1861172,Venous Thromboembolism,100874375
2119,C1861172,Venous Thromboembolism,10529
2120,C1861172,Venous Thromboembolism,10544
2121,C1861172,Venous Thromboembolism,205
2122,C1861172,Venous Thromboembolism,2147
2123,C1861172,Venous Thromboembolism,2153
2124,C1861172,Venous Thromboembolism,2160
2125,C1861172,Venous Thromboembolism,2202
2126,C1861172,Venous Thromboembolism,2243
2127,C1861172,Venous Thromboembolism,2259
2128,C1861172,Venous Thromboembolism,2266
2129,C1861172,Venous Thromboembolism,23414
2130,C1861172,Venous Thromboembolism,23555
2131,C1861172,Venous Thromboembolism,254827
2132,C1861172,Venous Thromboembolism,28
2133,C1861172,Venous Thromboembolism,29922
2134,C1861172,Venous Thromboembolism,3053
2135,C1861172,Venous Thromboembolism,462
2136,C1861172,Venous Thromboembolism,5327
2137,C1861172,Venous Thromboembolism,54014
2138,C1861172,Venous Thromboembolism,55245
2139,C1861172,Venous Thromboembolism,5624
2140,C1861172,Venous Thromboembolism,57153
2141,C1861172,Venous Thromboembolism,60676
2142,C1861172,Venous Thromboembolism,63895
2143,C1861172,Venous Thromboembolism,653140
2144,C1861172,Venous Thromboembolism,6838
2145,C1861172,Venous Thromboembolism,6875
2146,C1861172,Venous Thromboembolism,7124
2147,C1861172,Venous Thromboembolism,728215
2148,C1861172,Venous Thromboembolism,728755
2149,C1861172,Venous Thromboembolism,8089
2150,C1861172,Venous Thromboembolism,91543
2151,C1861172,Venous Thromboembolism,91584
2152,C1861172,Venous Thromboembolism,9630
2153,C1861172,Venous Thromboembolism,9727
2154,C0032927,Precancerous Conditions,10188
2155,C0032927,Precancerous Conditions,1050
2156,C0032927,Precancerous Conditions,1072
2157,C0032927,Precancerous Conditions,10897
2158,C0032927,Precancerous Conditions,10975
2159,C0032927,Precancerous Conditions,1124
2160,C0032927,Precancerous Conditions,121256
2161,C0032927,Precancerous Conditions,1373
2162,C0032927,Precancerous Conditions,140885
2163,C0032927,Precancerous Conditions,164395
2164,C0032927,Precancerous Conditions,166336
2165,C0032927,Precancerous Conditions,192286
2166,C0032927,Precancerous Conditions,1948
2167,C0032927,Precancerous Conditions,1950
2168,C0032927,Precancerous Conditions,217
2169,C0032927,Precancerous Conditions,2305
2170,C0032927,Precancerous Conditions,23302
2171,C0032927,Precancerous Conditions,23404
2172,C0032927,Precancerous Conditions,2495
2173,C0032927,Precancerous Conditions,25
2174,C0032927,Precancerous Conditions,25839
2175,C0032927,Precancerous Conditions,2705
2176,C0032927,Precancerous Conditions,2941
2177,C0032927,Precancerous Conditions,2950
2178,C0032927,Precancerous Conditions,3033
2179,C0032927,Precancerous Conditions,307
2180,C0032927,Precancerous Conditions,3265
2181,C0032927,Precancerous Conditions,339487
2182,C0032927,Precancerous Conditions,3481
2183,C0032927,Precancerous Conditions,3484
2184,C0032927,Precancerous Conditions,3667
2185,C0032927,Precancerous Conditions,383
2186,C0032927,Precancerous Conditions,3856
2187,C0032927,Precancerous Conditions,406884
2188,C0032927,Precancerous Conditions,406886
2189,C0032927,Precancerous Conditions,406910
2190,C0032927,Precancerous Conditions,406937
2191,C0032927,Precancerous Conditions,406984
2192,C0032927,Precancerous Conditions,406993
2193,C0032927,Precancerous Conditions,406994
2194,C0032927,Precancerous Conditions,407017
2195,C0032927,Precancerous Conditions,407029
2196,C0032927,Precancerous Conditions,407033
2197,C0032927,Precancerous Conditions,407054
2198,C0032927,Precancerous Conditions,407056
2199,C0032927,Precancerous Conditions,4193
2200,C0032927,Precancerous Conditions,4353
2201,C0032927,Precancerous Conditions,442898
2202,C0032927,Precancerous Conditions,442903
2203,C0032927,Precancerous Conditions,442906
2204,C0032927,Precancerous Conditions,442908
2205,C0032927,Precancerous Conditions,442920
2206,C0032927,Precancerous Conditions,5037
2207,C0032927,Precancerous Conditions,506
2208,C0032927,Precancerous Conditions,51491
2209,C0032927,Precancerous Conditions,5245
2210,C0032927,Precancerous Conditions,54802
2211,C0032927,Precancerous Conditions,5592
2212,C0032927,Precancerous Conditions,5599
2213,C0032927,Precancerous Conditions,5601
2214,C0032927,Precancerous Conditions,5609
2215,C0032927,Precancerous Conditions,5743
2216,C0032927,Precancerous Conditions,574413
2217,C0032927,Precancerous Conditions,57628
2218,C0032927,Precancerous Conditions,587
2219,C0032927,Precancerous Conditions,595
2220,C0032927,Precancerous Conditions,619552
2221,C0032927,Precancerous Conditions,6317
2222,C0032927,Precancerous Conditions,64081
2223,C0032927,Precancerous Conditions,6496
2224,C0032927,Precancerous Conditions,6648
2225,C0032927,Precancerous Conditions,6776
2226,C0032927,Precancerous Conditions,693235
2227,C0032927,Precancerous Conditions,70
2228,C0032927,Precancerous Conditions,7171
2229,C0032927,Precancerous Conditions,7204
2230,C0032927,Precancerous Conditions,724022
2231,C0032927,Precancerous Conditions,728239
2232,C0032927,Precancerous Conditions,7422
2233,C0032927,Precancerous Conditions,79039
2234,C0032927,Precancerous Conditions,79879
2235,C0032927,Precancerous Conditions,8100
2236,C0032927,Precancerous Conditions,84249
2237,C0032927,Precancerous Conditions,847
2238,C0032927,Precancerous Conditions,84909
2239,C0032927,Precancerous Conditions,8659
2240,C0032927,Precancerous Conditions,91522
2241,C0032927,Precancerous Conditions,9446
2242,C0032927,Precancerous Conditions,95
2243,C0032927,Precancerous Conditions,9970
2244,C0032927,Precancerous Conditions,999
2245,C0010346,Crohn Disease,100130889
2246,C0010346,Crohn Disease,10067
2247,C0010346,Crohn Disease,100861468
2248,C0010346,Crohn Disease,101927324
2249,C0010346,Crohn Disease,101929163
2250,C0010346,Crohn Disease,102723878
2251,C0010346,Crohn Disease,10745
2252,C0010346,Crohn Disease,11116
2253,C0010346,Crohn Disease,11262
2254,C0010346,Crohn Disease,114548
2255,C0010346,Crohn Disease,117289
2256,C0010346,Crohn Disease,1201
2257,C0010346,Crohn Disease,1401
2258,C0010346,Crohn Disease,144811
2259,C0010346,Crohn Disease,149233
2260,C0010346,Crohn Disease,150962
2261,C0010346,Crohn Disease,151306
2262,C0010346,Crohn Disease,157869
2263,C0010346,Crohn Disease,159296
2264,C0010346,Crohn Disease,163486
2265,C0010346,Crohn Disease,1788
2266,C0010346,Crohn Disease,1997
2267,C0010346,Crohn Disease,200728
2268,C0010346,Crohn Disease,219771
2269,C0010346,Crohn Disease,221895
2270,C0010346,Crohn Disease,22891
2271,C0010346,Crohn Disease,22904
2272,C0010346,Crohn Disease,2335
2273,C0010346,Crohn Disease,2358
2274,C0010346,Crohn Disease,2524
2275,C0010346,Crohn Disease,26191
2276,C0010346,Crohn Disease,2646
2277,C0010346,Crohn Disease,283463
2278,C0010346,Crohn Disease,284119
2279,C0010346,Crohn Disease,285626
2280,C0010346,Crohn Disease,3123
2281,C0010346,Crohn Disease,339145
2282,C0010346,Crohn Disease,345611
2283,C0010346,Crohn Disease,3458
2284,C0010346,Crohn Disease,3460
2285,C0010346,Crohn Disease,3479
2286,C0010346,Crohn Disease,3559
2287,C0010346,Crohn Disease,3569
2288,C0010346,Crohn Disease,3586
2289,C0010346,Crohn Disease,3593
2290,C0010346,Crohn Disease,3952
2291,C0010346,Crohn Disease,400757
2292,C0010346,Crohn Disease,4049
2293,C0010346,Crohn Disease,4088
2294,C0010346,Crohn Disease,4295
2295,C0010346,Crohn Disease,441108
2296,C0010346,Crohn Disease,4485
2297,C0010346,Crohn Disease,4689
2298,C0010346,Crohn Disease,51744
2299,C0010346,Crohn Disease,54106
2300,C0010346,Crohn Disease,5465
2301,C0010346,Crohn Disease,5468
2302,C0010346,Crohn Disease,54901
2303,C0010346,Crohn Disease,55024
2304,C0010346,Crohn Disease,55054
2305,C0010346,Crohn Disease,5536
2306,C0010346,Crohn Disease,55600
2307,C0010346,Crohn Disease,55765
2308,C0010346,Crohn Disease,56244
2309,C0010346,Crohn Disease,5699
2310,C0010346,Crohn Disease,57178
2311,C0010346,Crohn Disease,57606
2312,C0010346,Crohn Disease,5771
2313,C0010346,Crohn Disease,60468
2314,C0010346,Crohn Disease,63027
2315,C0010346,Crohn Disease,6347
2316,C0010346,Crohn Disease,63892
2317,C0010346,Crohn Disease,64127
2318,C0010346,Crohn Disease,64167
2319,C0010346,Crohn Disease,64170
2320,C0010346,Crohn Disease,647215
2321,C0010346,Crohn Disease,6556
2322,C0010346,Crohn Disease,6774
2323,C0010346,Crohn Disease,677775
2324,C0010346,Crohn Disease,7099
2325,C0010346,Crohn Disease,7124
2326,C0010346,Crohn Disease,7297
2327,C0010346,Crohn Disease,7332
2328,C0010346,Crohn Disease,7448
2329,C0010346,Crohn Disease,746
2330,C0010346,Crohn Disease,79722
2331,C0010346,Crohn Disease,80315
2332,C0010346,Crohn Disease,8209
2333,C0010346,Crohn Disease,84619
2334,C0010346,Crohn Disease,8477
2335,C0010346,Crohn Disease,84870
2336,C0010346,Crohn Disease,8635
2337,C0010346,Crohn Disease,8651
2338,C0010346,Crohn Disease,8807
2339,C0010346,Crohn Disease,8844
2340,C0010346,Crohn Disease,8863
2341,C0010346,Crohn Disease,8927
2342,C0010346,Crohn Disease,8929
2343,C0010346,Crohn Disease,8935
2344,C0010346,Crohn Disease,9223
2345,C0010346,Crohn Disease,9370
2346,C0010346,Crohn Disease,9635
2347,C0010346,Crohn Disease,9873
2348,C0010346,Crohn Disease,9966
2349,C0010346,Crohn Disease,9971
2350,C0007873,Uterine Cervical Neoplasm,10401
2351,C0007873,Uterine Cervical Neoplasm,1499
2352,C0007873,Uterine Cervical Neoplasm,1956
2353,C0007873,Uterine Cervical Neoplasm,2067
2354,C0007873,Uterine Cervical Neoplasm,2261
2355,C0007873,Uterine Cervical Neoplasm,2475
2356,C0007873,Uterine Cervical Neoplasm,3115
2357,C0007873,Uterine Cervical Neoplasm,3116
2358,C0007873,Uterine Cervical Neoplasm,3280
2359,C0007873,Uterine Cervical Neoplasm,4524
2360,C0007873,Uterine Cervical Neoplasm,4851
2361,C0007873,Uterine Cervical Neoplasm,4853
2362,C0007873,Uterine Cervical Neoplasm,5457
2363,C0007873,Uterine Cervical Neoplasm,5915
2364,C0007873,Uterine Cervical Neoplasm,6774
2365,C0007873,Uterine Cervical Neoplasm,7015
2366,C0007873,Uterine Cervical Neoplasm,7472
2367,C0007873,Uterine Cervical Neoplasm,7474
2368,C0007873,Uterine Cervical Neoplasm,7528
2369,C0007873,Uterine Cervical Neoplasm,81037
2370,C0007873,Uterine Cervical Neoplasm,841
2371,C0007873,Uterine Cervical Neoplasm,9582
2372,C0013386,"Dyskinesia, Drug-Induced",1812
2373,C0013386,"Dyskinesia, Drug-Induced",1813
2374,C0013386,"Dyskinesia, Drug-Induced",1814
2375,C0013386,"Dyskinesia, Drug-Induced",2354
2376,C0013386,"Dyskinesia, Drug-Induced",2571
2377,C0013386,"Dyskinesia, Drug-Induced",2643
2378,C0013386,"Dyskinesia, Drug-Induced",2668
2379,C0013386,"Dyskinesia, Drug-Induced",5173
2380,C0013386,"Dyskinesia, Drug-Induced",5179
2381,C0013386,"Dyskinesia, Drug-Induced",5923
2382,C0013386,"Dyskinesia, Drug-Induced",7054
2383,C0013386,"Dyskinesia, Drug-Induced",847
2384,C0013386,"Dyskinesia, Drug-Induced",8787
2385,C0013386,"Dyskinesia, Drug-Induced",885
2386,C0013386,"Dyskinesia, Drug-Induced",9456
2387,C0022336,Creutzfeldt-Jakob disease,151507
2388,C0022336,Creutzfeldt-Jakob disease,216
2389,C0022336,Creutzfeldt-Jakob disease,22926
2390,C0022336,Creutzfeldt-Jakob disease,3119
2391,C0022336,Creutzfeldt-Jakob disease,319101
2392,C0022336,Creutzfeldt-Jakob disease,3822
2393,C0022336,Creutzfeldt-Jakob disease,5621
2394,C0022336,Creutzfeldt-Jakob disease,692157
2395,C0022336,Creutzfeldt-Jakob disease,7280
2396,C0022336,Creutzfeldt-Jakob disease,780851
2397,C0022336,Creutzfeldt-Jakob disease,79644
2398,C0022336,Creutzfeldt-Jakob disease,79974
2399,C0022336,Creutzfeldt-Jakob disease,8360
2400,C0022336,Creutzfeldt-Jakob disease,9108
2401,C0087012,"Ataxia, Spinocerebellar",10939
2402,C0087012,"Ataxia, Spinocerebellar",140451
2403,C0087012,"Ataxia, Spinocerebellar",146057
2404,C0087012,"Ataxia, Spinocerebellar",2296
2405,C0087012,"Ataxia, Spinocerebellar",23152
2406,C0087012,"Ataxia, Spinocerebellar",25894
2407,C0087012,"Ataxia, Spinocerebellar",2672
2408,C0087012,"Ataxia, Spinocerebellar",342371
2409,C0087012,"Ataxia, Spinocerebellar",5521
2410,C0087012,"Ataxia, Spinocerebellar",5582
2411,C0087012,"Ataxia, Spinocerebellar",6310
2412,C0087012,"Ataxia, Spinocerebellar",6311
2413,C0087012,"Ataxia, Spinocerebellar",6314
2414,C0087012,"Ataxia, Spinocerebellar",6712
